693,2,0
666,0,0
020,1,0
694,2,0
699,4,1
105,5,0
050,5,1
454,4,1
105,0,0
395,1,0
162,0,0
143,3,0
155,2,0
192,4,0
401,2,0
145,5,0
244,4,0
675,4,0
466,1,0
219,0,0
651,5,0
216,3,0
668,0,0
450,2,0
651,4,0
004,1,0
669,1,0
669,4,0
020,2,0
092,0,0
467,3,0
052,5,1
232,0,0
674,2,0
653,4,0
668,4,0
209,3,0
469,4,0
238,5,0
105,0,0
660,0,0
681,3,0
676,0,0
699,2,0
219,5,0
020,0,0
050,4,0
659,3,0
106,5,1
149,3,1
239,4,0
163,0,0
123,5,0
088,2,0
178,1,0
020,5,0
682,5,0
048,2,0
404,4,0
217,5,0
133,4,0
655,4,0
686,0,0
105,4,0
479,5,0
128,5,0
010,0,0
009,3,0
464,0,0
696,1,0
213,5,1
061,1,1
655,4,0
251,0,0
046,5,0
395,3,0
669,5,0
096,4,0
699,4,0
006,2,0
478,2,0
189,4,0
699,5,0
105,5,0
454,4,0
521,0,0
073,4,0
105,5,0
469,5,0
189,3,0
660,0,0
109,0,0
096,4,0
669,0,0
224,3,0
227,1,0
251,0,0
224,0,0
684,3,0
651,1,1
454,5,1
460,3,1
119,4,1
685,5,1
651,3,1
666,1,1
101,4,1
110,1,0
039,5,0
666,4,0
181,3,0
257,5,0
687,2,0
471,4,0
651,4,1
232,1,1
651,3,1
057,2,1
697,0,1
478,2,1
651,0,1
500,3,1
454,2,1
694,3,1
218,1,0
123,5,0
052,3,1
651,5,1
479,5,1
666,0,1
002,0,1
666,5,1
696,4,0
660,1,0
201,1,0
479,5,0
479,2,0
670,5,0
685,4,0
464,2,0
002,4,0
105,3,0
103,4,0
654,2,0
450,3,0
656,5,0
669,5,0
219,2,0
007,3,0
151,3,0
123,5,0
209,5,0
419,3,0
669,0,0
194,4,0
020,3,0
138,1,0
212,4,0
043,5,0
201,4,0
513,1,0
699,3,0
159,5,0
675,0,0
172,0,0
114,3,0
687,3,0
476,5,0
006,3,0
180,1,0
018,0,0
674,0,0
257,5,0
675,0,0
689,2,0
196,1,0
666,3,0
659,4,0
151,5,0
658,5,0
249,2,0
095,2,0
209,4,1
090,2,1
023,5,0
071,4,0
699,4,0
669,4,0
669,2,0
092,3,0
660,2,0
470,5,0
208,3,0
151,4,0
651,0,0
699,0,0
671,0,0
199,1,0
036,4,0
058,3,0
470,2,0
478,3,0
675,5,0
167,4,0
689,2,0
259,1,0
397,4,0
095,1,0
667,0,0
104,4,0
254,0,0
184,2,0
699,5,0
651,3,1
187,4,1
653,2,1
203,4,1
051,0,0
191,0,0
404,0,0
105,0,0
450,3,0
651,1,1
228,0,0
101,4,0
651,5,0
656,0,0
170,1,0
684,1,0
159,2,0
522,3,0
655,2,0
678,5,0
660,3,0
139,0,0
100,2,0
667,5,0
120,4,0
049,5,0
020,4,0
123,2,0
152,2,1
152,3,1
095,3,1
666,1,1
660,5,1
203,4,1
128,3,0
669,2,0
699,0,0
666,4,0
659,5,0
667,0,0
666,0,0
669,4,0
454,5,0
668,1,0
107,3,0
079,0,0
666,1,0
095,1,0
677,0,0
095,3,0
175,5,0
200,0,0
186,1,0
547,5,0
256,4,0
694,5,0
005,0,0
226,2,0
189,4,0
061,3,1
659,0,0
004,0,0
128,0,0
096,2,0
048,4,0
219,5,0
675,4,0
103,1,0
666,4,0
669,3,0
020,0,0
033,3,0
020,4,0
052,5,0
161,1,0
246,0,0
466,3,0
401,4,0
061,5,0
043,5,0
699,4,0
095,0,0
020,4,0
020,5,0
098,5,0
669,5,0
020,1,0
454,4,0
659,0,0
057,1,0
075,5,0
466,4,0
013,1,0
670,2,0
666,0,0
396,4,0
257,5,0
061,0,0
016,0,0
669,0,0
673,4,0
149,5,0
651,5,1
020,5,0
156,0,0
698,5,0
659,4,0
032,2,0
230,3,0
666,1,0
699,5,0
521,0,0
092,2,0
020,3,0
395,3,0
095,4,0
699,3,0
660,0,0
673,3,0
110,2,0
006,5,0
118,5,0
056,4,0
119,4,0
189,4,0
672,2,0
692,3,0
199,5,0
651,0,0
656,0,0
200,4,0
675,2,0
185,0,0
201,5,0
