3,0,133
4,0,101
0,1,202
5,1,651
5,0,189
0,0,109
5,0,657
5,1,153
5,0,655
4,0,673
2,0,698
4,0,110
0,1,651
4,1,416
4,1,123
5,1,660
1,0,157
3,0,651
5,0,667
1,0,230
3,0,128
5,0,128
3,0,653
2,0,240
5,0,018
4,0,179
0,0,696
5,0,211
3,0,678
0,0,188
1,0,669
1,1,651
0,1,697
0,1,055
2,1,096
0,1,056
3,1,666
5,1,651
1,1,133
5,1,689
3,1,651
3,1,659
4,1,118
5,1,219
5,1,016
5,1,006
2,0,101
5,1,133
5,0,678
0,0,087
0,0,691
1,0,100
5,0,227
3,0,155
5,0,669
5,0,219
5,0,397
4,0,167
4,0,111
3,0,225
3,0,397
4,0,454
1,1,152
1,1,666
3,1,260
1,1,208
1,1,133
2,1,419
3,1,682
3,1,651
4,1,397
4,1,539
0,0,018
0,0,138
4,1,185
2,1,204
5,1,699
0,0,048
4,0,395
4,0,670
1,0,167
4,0,673
0,0,471
3,0,101
3,0,397
2,0,090
2,0,160
0,0,151
5,0,682
0,0,699
0,0,199
3,0,104
0,0,105
0,0,213
4,0,395
4,0,660
4,0,230
2,0,670
0,0,651
5,0,140
1,0,699
2,1,651
5,1,006
0,1,664
1,1,105
1,1,102
4,1,172
4,0,166
4,0,129
3,0,699
3,0,203
5,0,693
5,0,658
1,0,048
3,0,003
5,0,206
5,0,042
5,0,123
4,0,063
3,0,659
0,0,659
4,0,005
5,0,213
5,0,089
0,0,666
5,0,675
5,0,096
4,1,651
4,1,410
4,1,169
2,1,156
3,1,005
0,1,687
3,1,699
5,1,172
0,1,454
1,1,658
2,1,156
1,1,105
0,0,674
4,0,105
5,0,658
3,0,699
5,0,101
5,0,556
1,0,100
0,0,161
0,0,227
4,0,396
5,1,699
5,1,699
5,1,118
1,1,007
5,1,395
5,0,091
3,0,020
0,0,174
4,0,656
0,0,033
0,0,447
0,0,040
1,0,092
5,0,676
2,0,003
0,0,184
3,0,668
0,0,226
3,0,043
3,0,209
3,0,187
3,0,090
0,1,651
3,0,018
5,0,030
1,0,696
5,0,005
2,0,669
0,0,154
1,0,651
4,0,161
2,0,681
5,0,080
5,0,676
5,0,151
4,0,023
1,0,257
3,0,185
3,0,194
1,0,666
3,0,693
3,0,669
0,0,192
4,0,460
1,0,133
2,0,460
5,0,467
5,0,166
4,0,699
3,0,688
5,0,219
0,0,460
5,1,651
5,1,202
3,1,666
5,1,660
2,0,174
0,1,651
2,1,676
1,1,651
3,1,675
4,1,667
3,1,479
4,0,048
0,0,666
4,0,683
0,0,006
5,0,209
3,0,170
3,0,698
2,0,651
3,0,659
0,0,669
5,0,654
2,0,696
2,0,179
2,0,664
2,0,201
5,0,161
5,0,133
5,0,653
3,0,657
0,0,118
0,0,478
0,0,457
4,0,004
5,0,136
3,0,666
0,0,160
5,1,651
3,1,186
0,0,125
1,0,128
3,0,668
0,1,128
0,1,669
1,1,651
2,1,666
2,1,211
4,0,096
5,0,669
3,0,513
4,0,189
1,0,666
0,0,699
3,0,004
5,0,669
0,1,672
0,1,659
0,0,651
0,0,096
0,0,239
0,0,187
2,0,217
3,0,396
0,0,101
0,0,181
2,0,133
2,0,123
1,0,547
1,0,215
4,0,659
3,0,018
4,0,460
5,0,177
4,0,697
